	uniform_rv
2548	0.5367561339963371
2549	0.4934183557755156
2550	0.866649399610618
2551	0.9492367918787981
2552	0.9790541442955722
2553	0.45647755046196214
2554	0.968016693333305
2555	0.03224405992772705
2556	0.2559742226288143
2557	0.9289032780757868
2558	0.29967857353740657
2559	0.911856979092574
2560	0.7704053963784155
2561	0.37036544067464694
2562	0.608554720817758
2563	0.27212930537576385
2564	0.7872336781534759
2565	0.3881998448119227
2566	0.532006033208733
2567	0.9782817116291247
2568	0.5779476496351685
2569	0.9585646523156546
2570	0.28963925358255826
2571	0.6575574828569544
2572	0.42814012237800403
2573	0.7375249643445074
2574	0.49102838792723513
2575	0.2828207322370043
2576	0.665214854974937
2577	0.5339406602088089
2578	0.46393348608980955
2579	0.09367071457330711
2580	0.37033651897256825
2581	0.6157250904815172
2582	0.8845187663468506
2583	0.4443577050165538
2584	0.7049105318736268
2585	0.9456837465759886
2586	0.6841069470369442
2587	0.08069129891186066
2588	0.302660694099115
2589	0.6180494031964348
2590	0.7109798478636746
2591	0.0699518932295744
2592	0.357378475377388
2593	0.3282912745223192
2594	0.8126213775032084
2595	0.812248656691216
2596	0.739189093378408
2597	0.7378814334910009
2598	0.10039711140596597
2599	0.6192501575165987
2600	0.2498853413746649
2601	0.8391204096145178
2602	0.6621943441431071
2603	0.6714462504327869
2604	0.5600346618615267
2605	0.01516901669834625
2606	0.4348863410294793
2607	0.27578552882194773
2608	0.9532671728080069
2609	0.9512734467856443
2610	0.15692845664813315
2611	0.4587635756682634
2612	0.7382644279405745
2613	0.1928283993060801
2614	0.8832420424994609
2615	0.3752181667604072
2616	0.71392196291716
2617	0.44826678220813987
2618	0.19725423984237378
2619	0.1312029472868813
2620	0.29959416635115155
2621	0.21698993601211047
2622	0.4098129010906364
2623	0.8174737443667386
2624	0.7905373103751703
2625	0.3174769406481355
2626	0.669652531532394
2627	0.6812611718938252
2628	0.7320855720351332
2629	0.8722655482350871
2630	0.9880548934562126
2631	0.9458913912936197
2632	0.2565441201476798
2633	0.34527781621808196
2634	0.28713423469835275
2635	0.5825615307012599
2636	0.8785707052794923
2637	0.3201969931905193
2638	0.7299482930025774
2639	0.5055811796984793
2640	0.1854379877546407
2641	0.32334421633019894
2642	0.3607288761728591
2643	0.11769469130323873
2644	0.788410605092896
2645	0.12263834231171478
2646	0.842102569137058
2647	0.9035337580041657
2648	0.8217480240284659
2649	0.6233981110958604
2650	0.006440522681267491
2651	0.30699564226774445
2652	0.1296697266490474
2653	0.9010686535834771
2654	0.7217127487844418
2655	0.35600030649283765
2656	0.2646925081567315
2657	0.29312563177603257
2658	0.5399481861329385
2659	0.6394607369712486
2660	0.354025903122161
2661	0.14606466118958805
2662	0.4050151928588659
2663	0.6028712989422622
2664	0.6546041254553389
2665	0.8793761992547695
2666	0.3660978590915651
2667	0.717914402383307
2668	0.7523687479088197
2669	0.6886889380782721
2670	0.8628835671156642
2671	0.4869477389602015
2672	0.8410199716578384
2673	0.2365362821395568
2674	0.03593866938349266
2675	0.5981134485721942
2676	0.6259116956858003
2677	0.4965840105032442
2678	0.7705264336929132
2679	0.808476879406076
2680	0.4243359348231921
2681	0.5561080642262705
2682	0.03680950253240067
2683	0.19657297743027646
2684	0.0434248666094631
2685	0.24686746566930273
2686	0.16010671681061994
2687	0.14441365535943718
2688	0.7338705455554413
2689	0.29991334039137363
2690	0.821604448085925
2691	0.15679169813952354
2692	0.825259751074815
2693	0.012510655465482023
2694	0.2132034755403378
2695	0.8596509174876558
2696	0.9296611294480506
2697	0.7293162694705805
2698	0.8044040538778672
2699	0.5016241060578059
2700	0.45820966139075114
2701	0.3164806752553626
2702	0.9105468223965103
2703	0.6616942281611397
2704	0.9884432369246334
2705	0.018939005885837523
2706	0.8858606544738873
2707	0.47025402558764595
2708	0.33241275744224663
2709	0.17235361192301346
2710	0.9532626692863596
2711	0.07443041305971476
2712	0.5819176304321309
2713	0.43409670405741707
2714	0.47851414422158334
2715	0.34121121089759876
2716	0.765875324162733
2717	0.18705425843801737
2718	0.7100012225148564
2719	0.634897032783871
2720	0.4106183131034654
2721	0.587769226392958
2722	0.29236351449617815
2723	0.599939007678491
2724	0.6569543025726297
2725	0.7677896531958398
2726	0.11523315684033342
2727	0.49029918630046854
2728	0.8237671996935876
2729	0.6327862184702479
2730	0.7566609912604896
2731	0.014252885288243422
2732	0.13748404230197653
2733	0.6551539118985152
2734	0.3372576430905906
2735	0.2677892877045088
2736	0.4247626062575688
2737	0.8784437519004769
2738	0.19250307464768424
2739	0.20034150614034474
2740	0.7751344177374511
2741	0.07742115950944473
2742	0.8995688589047308
2743	0.7611397708676193
2744	0.09102841306179854
2745	0.05301973530797499
2746	0.8680442992699541
2747	0.8873463899998264
2748	0.3445003058691676
2749	0.29787942027750225
2750	0.6286144837277666
2751	0.13406854860762996
2752	0.025078478374353286
2753	0.7565976980492032
2754	0.5346903625411857
2755	0.714485582903815
2756	0.008522169385652534
2757	0.39316349369433523
2758	0.0008566184430578438
2759	0.34746381269648063
2760	0.4637528304359022
2761	0.3575892353271124
2762	0.820191989897711
2763	0.3517799184778032
2764	0.8138944557119212
2765	0.20245462926608204
2766	0.019142252655053205
2767	0.8282051394602381
2768	0.06565443887645628
2769	0.2223976286499928
2770	0.9756236368547675
2771	0.7969908083003936
2772	0.6222176879778908
2773	0.4366778592842234
2774	0.9973043906601138
2775	0.6976346604893403
2776	0.5916532867466459
2777	0.5429094028038238
2778	0.4173906903714204
2779	0.3376482532983426
2780	0.14618775176436904
2781	0.05673152316322161
2782	0.0034663899583745605
2783	0.4652720520867526
2784	0.46886496515897014
2785	0.09925384166021756
2786	0.0014299325371627258
2787	0.7913911220917123
2788	0.35069196043626183
2789	0.45473442392543095
2790	0.027417890458913408
2791	0.5989052029206612
2792	0.6761722885715826
2793	0.49809300131446965
2794	0.44622631551055436
2795	0.30589857387259
2796	0.22326919892482788
2797	0.18331765718467596
2798	0.10492255344571
2799	0.22348239448631735
2800	0.616564948051084
2801	0.9623073620140851
2802	0.9293326465285684
2803	0.43182605542541896
2804	0.11678038401265955
2805	0.14001483856546015
2806	0.44819331483855174
2807	0.8421021392299776
2808	0.6617187343706578
2809	0.2206967460071657
2810	0.737631352380563
2811	0.1938506867873212
2812	0.009410602494220655
2813	0.30590602149409774
2814	0.8138836358974085
2815	0.1544649715299098
2816	0.475400156915994
2817	0.17117801589455295
2818	0.5615674143615321
2819	0.47925587831219096
2820	0.03089508290672882
2821	0.9560374133794566
2822	0.3731953689259321
2823	0.922206201563035
2824	0.22350465108288442
2825	0.37452941940791196
2826	0.20336822241813024
2827	0.030017367994952027
2828	0.9183556184345637
2829	0.7386081648660348
2830	0.25279961247083393
2831	0.4884102272300044
2832	0.27087707634964797
2833	0.737500139189294
2834	0.6542330565095031
2835	0.07965058558724392
2836	0.9731756218511216
2837	0.3130347560543325
2838	0.8032490819984047
2839	0.07414308095263755
2840	0.16605535453270193
2841	0.4424525961537866
2842	0.604935436466546
2843	0.49581403131522805
2844	0.42344475893194944
2845	0.2747844253100501
2846	0.5107384021463005
2847	0.2641435859895178
2848	0.021097005988610862
2849	0.8464103842258722
2850	0.22760027135255134
2851	0.15202294380446535
2852	0.30678565321203244
2853	0.8937870563736823
2854	0.36757261481952197
2855	0.9805044116326038
2856	0.7120659832547731
2857	0.4150348681385523
2858	0.6617253659052027
2859	0.3317380448231788
2860	0.32596720190761563
2861	0.4231156970690828
2862	0.5899953359702884
2863	0.8185043301614634
2864	0.41271439685282896
2865	0.6772794194728556
2866	0.9928790362215231
2867	0.07712088323554944
2868	0.5899821564039834
2869	0.49441894668472175
2870	0.5687386323422021
2871	0.37265887569144995
2872	0.9775238494931763
2873	0.18186789148798677
2874	0.32171474780747567
2875	0.05490834771532582
2876	0.2172910054054299
2877	0.4182515823474282
2878	0.9091984910219215
2879	0.6478457397120729
2880	0.36185868641609487
2881	0.522375704723404
2882	0.01078223614811824
2883	0.16165829475996663
2884	0.8384230415767315
2885	0.9568748352277703
2886	0.7382033362002224
2887	0.9700082674359971
2888	0.7476911241605723
2889	0.6830593091854991
2890	0.926326794351729
2891	0.6866762877518523
2892	0.15363558145535305
2893	0.20174025760313918
2894	0.07445283730827212
2895	0.5007057443899569
2896	0.01755849807442067
2897	0.7875104272839301
2898	0.42197579582440725
2899	0.6476374896100429
2900	0.5714653408403899
2901	0.8417462099689791
2902	0.4829364416589702
2903	0.132686077860953
2904	0.8071859030899007
2905	0.3924645639761414
2906	0.1967263883095961
2907	0.75102689902243
2908	0.9951237404191087
2909	0.8124859988331739
2910	0.9237545606955201
2911	0.8733851480071064
2912	0.39859227231820094
2913	0.12058474876633551
2914	0.6460681810010596
2915	0.7044802615116538
2916	0.7436572097574854
2917	0.22799292065023846
2918	0.22230797066165864
2919	0.8052355116593166
2920	0.6722491313509616
2921	0.589156121324395
2922	0.6985146257358402
2923	0.12070628803451933
2924	0.63958000063995
2925	0.8742825130970304
2926	0.45748141916075935
2927	0.17379312763173915
2928	0.272355002914218
2929	0.7357146249959684
2930	0.5720432024365976
2931	0.40812092476227824
2932	0.916859214721722
2933	0.9278859045947097
2934	0.8660742353055731
2935	0.5194202244569399
2936	0.782745858944286
2937	0.33584836015983
2938	0.8855251739395718
2939	0.1002890837057312
2940	0.15638274943168218
2941	0.21020895752698576
2942	0.818312818396932
2943	0.3724097606637098
2944	0.6108339976352986
2945	0.8854092526960748
2946	0.9427072753691254
2947	0.025548910584708096
2948	0.07174849488374946
2949	0.9294859324532045
2950	0.19131509377964073
2951	0.8613761307963305
2952	0.008234545943883842
2953	0.5934588476827236
2954	0.39706139197074874
2955	0.7316463951500366
2956	0.3876790267346636
2957	0.391941084417036
2958	0.19331443822007643
2959	0.911487412672724
2960	0.11746590312714456
2961	0.10015527300850524
2962	0.3707195994813436
2963	0.5527061056017729
2964	0.3350590720949811
2965	0.7662929477767598
2966	0.056298307988610685
2967	0.7974746896056768
2968	0.6434034897871826
2969	0.15635597899877873
2970	0.4598137456369239
2971	0.6268684318131554
2972	0.6688208723233788
2973	0.9998885172123966
2974	0.27351612034528405
2975	0.9234955654345023
2976	0.29029597913733873
2977	0.006213649713861069
2978	0.788224313433123
2979	0.04061833190839281
2980	0.985800340216946
2981	0.49097815248867827
2982	0.7867535032397281
2983	0.9397691251840086
2984	0.7154510610088298
2985	0.772801639682424
2986	0.49465310258844486
2987	0.7420192134021938
2988	0.29860690690651903
2989	0.36740303486447345
2990	0.2933231529460154
2991	0.37852526167110456
2992	0.743960270035761
2993	0.6567154485569641
2994	0.018467701652103208
2995	0.7670956250389787
2996	0.030526843904524426
2997	0.6117660060710117
2998	0.42796763316580255
2999	0.5836905637817529
3000	0.7383712718825883
3001	0.34013614631230293
3002	0.873952468630485
3003	0.14008856064632325
3004	0.8088562737656865
3005	0.9524801249245409
3006	0.5274547611455723
3007	0.20553977936043244
3008	0.5536610890676098
3009	0.4643040627549536
3010	0.4623741950223601
3011	0.8633857586460489
3012	0.516892358307594
3013	0.1637437880142929
3014	0.41157071034196124
3015	0.31556282631581833
3016	0.2983432588947429
3017	0.27294432434328286
3018	0.8981983466559991
3019	0.6446560201147329
3020	0.6745889047814722
3021	0.13380923961643765
3022	0.7204201271595803
3023	0.12227794258222358
3024	0.6889736376771243
3025	0.5899205830761991
3026	0.7260886311623632
3027	0.5786716788310827
3028	0.7003311333400565
3029	0.6005342834042464
3030	0.8810240355586572
3031	0.7591144635219049
3032	0.3226232845987407
3033	0.08079040876907928
3034	0.1517075565769933
3035	0.9938577384893026
3036	0.06271166084898205
3037	0.9135029611809915
3038	0.021106968193317477
3039	0.45872811569476624
3040	0.8120575777821658
3041	0.7344586534803329
3042	0.39663044791957425
3043	0.7268859221184186
3044	0.29616045081444164
3045	0.5080868478343841
3046	0.46842919721037035
3047	0.2835998477973709
3048	0.4483120178269111
3049	0.9540371678845536
3050	0.11946635926801386
3051	0.19777697561429486
3052	0.938047772505455
3053	0.32824504859461623
3054	0.9318275520874428
3055	0.44278530521216186
3056	0.022141156415921626
3057	0.03273509007761721
3058	0.8567660913920847
3059	0.6771849424349259
3060	0.8919336502527203
3061	0.11775804412043189
3062	0.08828962258975093
3063	0.2517061552943206
3064	0.07409974742196501
3065	0.1498581409990073
3066	0.7574313989528986
3067	0.29828441504543146
3068	0.938892030380821
3069	0.9997639963197184
3070	0.7635711027301424
3071	0.3503625963636112
3072	0.7294276805161882
3073	0.9797519343169471
3074	0.1514403363239074
3075	0.4458741036301429
3076	0.058679744781516496
3077	0.41828794833192195
3078	0.9605721179497225
3079	0.1056756119298734
3080	0.6717181384302142
3081	0.9416394839673501
3082	0.8011264706952215
3083	0.613359611633534
3084	0.4313879319681473
3085	0.5015498995903013
3086	0.08904859503955587
3087	0.7815257680571502
3088	0.5611462457303588
3089	0.9970441853184491
3090	0.04248969067442265
3091	0.6046162548672429
3092	0.14710495047461203
3093	0.5632601336369338
3094	0.0439079401529997
3095	0.29042778957008375
3096	0.2545128189686603
3097	0.9740634774419504
3098	0.4323466307885875
3099	0.6004130706787892
3100	0.6161966574696146
3101	0.21101955768540048
3102	0.11926046138132107
3103	0.07916180115164739
3104	0.8501290820485669
3105	0.6471520242750345
3106	0.5316712784771936
3107	0.8614956208700968
3108	0.8943588838637154
3109	0.4156667699291261
3110	0.23814727390909862
3111	0.7768357113728797
3112	0.14572689218958168
3113	0.2618882741846823
3114	0.9961212892351261
3115	0.9780369273550952
3116	0.776890455660884
3117	0.12360991955491663
3118	0.11131325908323397
3119	0.8049667618143512
3120	0.8965057481295491
3121	0.6168014716156852
3122	0.8418762426586395
3123	0.239484813384938
3124	0.894206852579018
3125	0.06493763585557577
3126	0.885441523063122
3127	0.22896751272194538
3128	0.523941061931547
3129	0.5321306180890443
3130	0.2404267023983222
3131	0.3921023649905778
3132	0.9848931237919686
3133	0.5730721066917074
3134	0.5143772949108099
3135	0.7423627930326384
3136	0.6657835770155606
3137	0.4971011859285078
3138	0.8356027966169148
3139	0.7053718873412987
3140	0.7958272479989984
3141	0.3049181997912358
3142	0.4123741327597008
3143	0.3292638702395151
3144	0.12836465183022328
3145	0.31409821768311097
3146	0.4880289074980829
3147	0.09738550651389832
3148	0.14531506493317803
3149	0.396987709904713
3150	0.28559697551201724
3151	0.8931532545692709
3152	0.8297780738079552
3153	0.6094312110111072
3154	0.3365689315081345
3155	0.44971911959301536
3156	0.23779816818400334
3157	0.08521505484155278
3158	0.6911718722974248
3159	0.36362295169961323
3160	0.06248319148692294
3161	0.74652481102912
3162	0.8131369902589148
3163	0.5461919897226919
3164	0.06709970058699388
3165	0.39300757445365886
3166	0.25368769367004207
3167	0.04305452022129419
3168	0.8222929581072788
3169	0.6289534717769839
3170	0.0036505080801891854
3171	0.6256747471547603
3172	0.7315800941854901
3173	0.6556722959013405
3174	0.8978870690336066
3175	0.22195508301490352
3176	0.058629705019003
3177	0.4683714601062663
3178	0.3168769296042334
3179	0.754255999048514
3180	0.5939116541251862
3181	0.12010431815229561
3182	0.5268592625756772
3183	0.8463749161007975
3184	0.5982315150279802
3185	0.501425386915277
3186	0.763713214835999
3187	0.65917673408599
3188	0.21358883214793556
3189	0.2083986325886391
3190	0.6139771994513402
3191	0.08275956840313115
3192	0.7537811556131985
3193	0.9820263801738817
3194	0.14757613929789826
3195	0.5245768740442629
3196	0.9455537448134343
3197	0.7593497276552246
3198	0.5962572546368864
3199	0.8521342821889671
3200	0.07429978694168249
3201	0.6192628323685805
3202	0.599305586989566
3203	0.8518361331035762
3204	0.7900585936252775
3205	0.6470442436947617
3206	0.5211147479185702
3207	0.8057736129869021
3208	0.45744580090804465
3209	0.06609995130605362
3210	0.3982712317409427
3211	0.09891123345844588
3212	0.7213571455041291
3213	0.5025500089981256
3214	0.3820701303988523
3215	0.8674529122951609
3216	0.0725905984263826
3217	0.05644003928578145
3218	0.5539752811951595
3219	0.20013812941003029
3220	0.38227503939009744
3221	0.37636404778446064
3222	0.07424254840223943
3223	0.5461601979091587
3224	0.6445505034985979
3225	0.9944739669372423
3226	0.5722093228392154
3227	0.7993989841314545
3228	0.6302722758881913
3229	0.7187728721954605
3230	0.027147398191052607
3231	0.9260087163901123
3232	0.5302941816047364
3233	0.7291083746548889
3234	0.869054700054205
3235	0.5062031852625786
3236	0.29923444232075935
3237	0.8268131602292187
3238	0.9925739087533939
3239	0.6667555291003882
3240	0.23967172145415228
3241	0.8120808615023444
3242	0.35226208876268883
3243	0.4704017351072488
3244	0.231430926645941
3245	0.353507992594018
3246	0.9434896133502347
3247	0.2526593883189747
3248	0.4405825989157496
3249	0.02354850966769606
3250	0.15541602902603824
3251	0.7132871834493384
3252	0.9765542996956004
3253	0.8398699961630888
3254	0.3138475779018546
3255	0.015292617527577934
3256	0.9411600103258314
3257	0.597083541172596
3258	0.1907706407488804
3259	0.338045527766654
3260	0.7716952935145768
3261	0.43158287176371246
3262	0.4313460048260427
3263	0.323180530653441
3264	0.7675887924214223
3265	0.007911380809314528
3266	0.8684855551181881
3267	0.34324229125321426
3268	0.7186502262879221
3269	0.5866580570224443
3270	0.9500665914282869
3271	0.8656544361707853
3272	0.9042917666477668
3273	0.028846304954544988
3274	0.954655117860444
3275	0.6573713807613386
3276	0.03984279857746387
3277	0.5170388023509724
3278	0.7209516344020916
3279	0.6886683819318173
3280	0.2052119283081265
3281	0.21577823722767464
3282	0.26666426784898234
3283	0.9770383159460689
3284	0.5273586379318793
3285	0.6287701184311052
3286	0.48725035000978145
3287	0.9159560345130212
3288	0.8184461646367331
3289	0.5217928156508018
3290	0.8781966436347362
3291	0.3604504591344695
3292	0.39944812798935125
3293	0.2836170156404396
3294	0.2162203801101431
3295	0.42681585355725093
3296	0.6467661234211901
3297	0.9145988119272139
3298	0.623997981554763
3299	0.48696240967203985
3300	0.3417079802847499
3301	0.6890088505383781
3302	0.4245967356684779
3303	0.5345318978334113
3304	0.04194627192780165
3305	0.6623650759732294
3306	0.4379989325812714
3307	0.8374637019562864
3308	0.5266565986074055
3309	0.4796990293358947
3310	0.8124793570122472
3311	0.4353769760280245
3312	0.21359486294374241
3313	0.49363826991579307
3314	0.8231272411627016
3315	0.6862004023357959
3316	0.8603474586492705
3317	0.5565537652064108
3318	0.5810301926001554
3319	0.5490473687073592
3320	0.9237214741458041
3321	0.9734685676008646
3322	0.9950183715994529
3323	0.14643588076980274
3324	0.808536957500734
3325	0.9299858451860556
3326	0.8860143999048623
3327	0.8717181298111928
3328	0.5211924430257533
3329	0.9969729262190439
3330	0.1492022228398795
3331	0.0902082333944243
3332	0.24269477936591832
3333	0.38601123709491836
3334	0.5450409925525239
3335	0.9893539611349892
3336	0.3470587102175987
3337	0.6036741209441654
3338	0.6913462299654746
3339	0.3739859145397463
3340	0.6311883912653273
3341	0.9463304945023768
3342	0.9295658853961436
3343	0.7496262897963686
3344	0.3610151487496174
3345	0.503981291666955
3346	0.41834696350287326
3347	0.0653203046848444
3348	0.16966890170806503
3349	0.8872188749569736
3350	0.07724720951184683
3351	0.48231905568000866
3352	0.6974365705950588
3353	0.3446628975811361
3354	0.8538113050917893
3355	0.6927646081328209
3356	0.6012748860958999
3357	0.5392386294516341
3358	0.28806212058964
3359	0.7370899970933997
3360	0.7047217137876962
3361	0.18874572792310162
3362	0.20959748574467207
3363	0.2835677355098345
3364	0.11919622734371438
3365	0.4457580997794828
3366	0.05176061218894756
3367	0.6442858733844699
3368	0.1391440112629443
3369	0.9669030096662329
3370	0.4943410463474971
3371	0.20745947498383788
3372	0.376500012677202
3373	0.9585302363523635
3374	0.7519596340145204
3375	0.456980766739984
3376	0.9620946931367844
3377	0.43749237030522947
3378	0.9579906240818578
3379	0.41108090990455226
3380	0.08987478997352649
3381	0.9474309152626188
3382	0.6844287758088381
3383	0.5554775848945369
3384	0.4107407038961193
3385	0.6017897121015398
3386	0.3913569282203998
3387	0.7426730962471555
3388	0.41650758284543454
3389	0.9183657337114227
3390	0.4876484982208483
3391	0.930079712953525
3392	0.5112551190792942
3393	0.22535975491674243
3394	0.7891285196186487
3395	0.26370002590305497
3396	0.9500250274608617
3397	0.496203944066427
3398	0.6532818312358392
3399	0.9598984727190504
3400	0.586893223071548
3401	0.1905037759888739
3402	0.651522329198399
3403	0.6436274769663615
3404	0.1534208697274455
3405	0.5705750689356626
3406	0.016259503083096316
3407	0.24845210920033356
3408	0.9173572166392499
3409	0.7352984188841025
3410	0.8635171683979328
3411	0.8173307162182265
3412	0.7769311583009082
3413	0.8233303117546591
3414	0.9477684182206109
3415	0.0499020878692058
3416	0.22750100488009906
3417	0.6944373437701802
3418	0.07335187821297351
3419	0.2129207554016117
3420	0.34602156870730905
3421	0.8301910695218163
3422	0.3354112238261714
3423	0.05708637463802457
3424	0.616452132091054
3425	0.8413297688159048
3426	0.5946691956861805
3427	0.35488301835229696
3428	0.07927525812337488
3429	0.6899933055528512
3430	0.44443613192092013
3431	0.3434217761125282
3432	0.11436800440831563
3433	0.6592691685493072
3434	0.8906997009735013
3435	0.46928820043397435
3436	0.6600112715138776
3437	0.44900716657857864
3438	0.8452270685256845
3439	0.5398969644569312
3440	0.4569576843595077
3441	0.05937862506549507
3442	0.6032682868518868
3443	0.05383160528883335
3444	0.2723418229989438
3445	0.5350258351507959
3446	0.8984689582001371
3447	0.0065900675063417236
3448	0.12375574248668908
3449	0.21236380870941285
3450	0.752100800576237
3451	0.011717123000033913
3452	0.664631347395195
3453	0.035810948855702684
3454	0.6073211860961882
3455	0.24233874127790223
3456	0.22681026719777264
3457	0.26521695385011446
3458	0.08130177483205514
3459	0.7321212123091518
3460	0.4268629627611056
3461	0.3385740005634291
3462	0.07164271864335947
3463	0.35986451685581755
3464	0.7674517523556028
3465	0.7100732848278607
3466	0.06025967154979017
3467	0.6714511124575091
3468	0.9548733149208166
3469	0.20682112077590153
3470	0.0009085364866960877
3471	0.6140340863898919
3472	0.5207066553583072
3473	0.16279891303947336
3474	0.6274269864653619
3475	0.3194273064988682
3476	0.7561299741906147
3477	0.625217351897713
3478	0.4803939223104474
3479	0.6154406053512079
3480	0.5789994481499854
3481	0.6998647214325091
3482	0.6166482432706561
3483	0.6624205529286809
3484	0.3042311647507352
3485	0.42875510962406815
3486	0.7923781222595911
3487	0.4093170496685873
3488	0.9618000068344316
3489	0.9251185121036661
3490	0.4361515541384352
3491	0.9019962060411333
3492	0.986431258769536
3493	0.4410632122667367
3494	0.3944715704485737
3495	0.8113517406821855
3496	0.8215997539894423
3497	0.21170485463535715
3498	0.42764248969344776
3499	0.347424155991232
3500	0.6764828245847588
3501	0.8443337660213859
3502	0.34033371405452095
3503	0.9000150653913837
3504	0.9751915130811513
3505	0.6038925260105333
3506	0.0385883064297603
3507	0.2740194579772329
3508	0.2845397902344301
3509	0.73976571859569
3510	0.6872551083976384
3511	0.3889307088317667
3512	0.25397639303451613
3513	0.6699468337347726
3514	0.7576270756738093
3515	0.20605360961567287
3516	0.5527224650178951
3517	0.7610964687332997
3518	0.7232895891491359
3519	0.38196273515268353
3520	0.8937446838995101
3521	0.8903639154959758
3522	0.4734899999202675
3523	0.7314653008587654
3524	0.37463348638084604
3525	0.8913670510303245
3526	0.8252648858277549
3527	0.9018206149711147
3528	0.5809898400857071
3529	0.36010693779068537
3530	0.6372847385744931
3531	0.08670244698376728
3532	0.2997461432121643
3533	0.40893053365327625
3534	0.3757000745525485
3535	0.1825305180639123
3536	0.05770449385995002
3537	0.4966534775164062
3538	0.8134315802011682
3539	0.5406380808113984
3540	0.9694105992363578
3541	0.6747494154237679
3542	0.6893485668875312
3543	0.5973717699125369
3544	0.3960589256761191
3545	0.41253527624334496
3546	0.08377143241414886
3547	0.44557659859912724
3548	0.43823125301995036
3549	0.2969717486404919
3550	0.6600017466827905
3551	0.6643151449973375
3552	0.49665165165181613
3553	0.12820319480311138
3554	0.5710274997312433
3555	0.05666675016887113
3556	0.709384610669286
3557	0.604090181233345
3558	0.360963336247758
3559	0.7472896530213627
3560	0.47280748695177555
3561	0.16386557182370431
3562	0.7256685508769546
3563	0.5926671774112479
3564	0.17324873697821697
3565	0.5721536322421698
3566	0.2022223565443858
3567	0.45599104050172234
3568	0.7161861082861033
3569	0.26305645981459025
3570	0.6883370860997644
3571	0.7192697213981367
3572	0.8586020117865458
3573	0.664599290734557
3574	0.42490773461899134
3575	0.530620490691592
3576	0.7265040934398943
3577	0.4637156801112291
3578	0.8010134285403175
3579	0.23926064792397528
3580	0.2714509631092329
3581	0.3832856838703903
3582	0.5560663411767042
3583	0.21775900318198016
3584	0.8564982974672549
3585	0.9231923871381267
3586	0.2234659079747492
3587	0.8428029295796391
3588	0.3696371994149704
3589	0.37044577253355493
3590	0.01710122187140517
3591	0.8911222738446236
3592	0.4504296702355437
3593	0.2493429537738565
3594	0.8425976409393076
3595	0.4095164497180326
3596	0.6331956114993581
3597	0.7621818578035523
3598	0.49401482616086545
3599	0.3588103211279008
3600	0.24502713710188628
3601	0.302151213260481
3602	0.20829833139278564
3603	0.8471850883606444
3604	0.6807403041856092
3605	0.43508572489571107
3606	0.6660433678122725
3607	0.7534151809480183
3608	0.945934460955135
3609	0.295958367238113
3610	0.5716694772126234
3611	0.5968903213726457
3612	0.18787565801044237
3613	0.3930891431275735
3614	0.8777664853062562
3615	0.9468612757723476
3616	0.6074707425195276
3617	0.5925212103579419
3618	0.04342274515860711
3619	0.3784995876675855
3620	0.3223666754954734
3621	0.7510838308102246
3622	0.2617819551885676
3623	0.27653530483087607
3624	0.7818886824599453
3625	0.4211164239243568
3626	0.9979939083383821
3627	0.6477376775677723
3628	0.023738347694872375
3629	0.7677114461826252
3630	0.493346839681007
3631	0.434939918267369
3632	0.39272286287725955
3633	0.803739803974954
3634	0.40040153944985235
3635	0.5260765181847809
3636	0.36150678905135414
3637	0.6900766896711805
3638	0.6947974130854596
3639	0.10048345064575426
3640	0.882468962343529
3641	0.3669106906862545
3642	0.9935498789995929
3643	0.6065872286838146
3644	0.9570103629799332
3645	0.5819553898829886
3646	0.8755098071787032
3647	0.8149382179628536
3648	0.1014728248708473
3649	0.43356897174021825
3650	0.7840221032347502
3651	0.08904323715189166
3652	0.9044853014933771
3653	0.8280580896971051
3654	0.2803548562161483
3655	0.5909934570834924
3656	0.3824725217036723
3657	0.6202809721943268
3658	0.893552530020726
3659	0.7786548447704507
3660	0.21301969384183017
3661	0.9876852635124554
3662	0.3176133823402766
3663	0.19505310351461125
3664	0.7617844385776824
3665	0.5240397451693674
3666	0.6855909637449534
3667	0.5494235311890964
3668	0.27504124536771457
3669	0.7085106482008764
3670	0.8815979997752926
3671	0.4773337783842717
3672	0.306203948513587
3673	0.8650362339497407
3674	0.3192375751830666
3675	0.1610490834616244
3676	0.7261145695131241
3677	0.29698217462584486
3678	0.6515941131344469
3679	0.7203148825799497
3680	0.1055737228483411
3681	0.3403830725668562
3682	0.619135841851421
3683	0.4399000497737704
3684	0.40052980298552054
3685	0.10805718445159262
3686	0.6218249355210181
3687	0.8058091446572059
3688	0.3382303304580401
3689	0.5072834081713058
3690	0.9427936473670055
3691	0.20166499995895826
3692	0.2892738959141965
3693	0.5907370894175681
3694	0.5110432774040587
3695	0.660028922115553
3696	0.881958132479996
3697	0.5520491778028767
3698	0.014508312340718033
3699	0.9763212791117916
3700	0.3489695173185656
3701	0.46779980638363017
3702	0.5998554407062608
3703	0.838036408726785
3704	0.5926876464792928
3705	0.8217865595971718
3706	0.8477137599063579
3707	0.2185056745332412
3708	0.017774228395759817
3709	0.5622765694624893
3710	0.31047591568481836
3711	0.8791758011990302
3712	0.4556983774949095
3713	0.8966978764738877
3714	0.36095820806821544
3715	0.952238947704889
3716	0.42369230906605493
3717	0.3977101284458312
3718	0.9178944800095316
3719	0.43829467180037385
3720	0.7084536124080115
3721	0.11990146803746526
