	mean
1997	0.5038044646565284
1998	0.5016436030924901
1999	0.5015306592577322
2000	0.4988144091465232
2001	0.4998431473612578
2002	0.5051925300306033
2003	0.4997633940798334
2004	0.504233172833618
2005	0.5008167235013163
2006	0.4988680301563989
2007	0.498588626715602
2008	0.4993674159106539
2009	0.50262233488792
2010	0.5011424361531088
2011	0.4973891403704296
2012	0.4987456821335068
2013	0.5064968461032147
2014	0.4946929522865562
2015	0.4992814535247578
2016	0.4964663011416227
2017	0.500638250132272
2018	0.5004169948355954
2019	0.4999474313279682
2020	0.4962919833937481
2021	0.49604941060212143
2022	0.4982521668682477
2023	0.49672289631418115
2024	0.503835664837042
2025	0.4992100516107916
2026	0.5017640074024697
2027	0.5023416275315519
2028	0.5025584108768757
2029	0.4979066163579759
2030	0.49724726769519473
2031	0.4964833179015086
2032	0.5003824554762362
2033	0.5058486286952026
2034	0.5004858164261956
2035	0.5006809183805049
2036	0.5020784432008631
2037	0.49744660127237367
2038	0.49967970852041615
2039	0.49425106667488033
2040	0.4965893086115708
2041	0.5006008360146542
2042	0.5022155477980679
2043	0.4999099880516598
2044	0.5008249780312506
2045	0.5024399043213312
2046	0.4991931214847535
2047	0.4957464453614002
2048	0.4964202192764449
2049	0.5020991834352218
2050	0.5019672715386898
2051	0.49493195806479123
2052	0.4982098227332823
2053	0.499119774559035
2054	0.49703603862125173
2055	0.5023136328753742
2056	0.4980852819532411
2057	0.49547213437091214
2058	0.5010829519954998
2059	0.5012677795157606
2060	0.5032201117998129
2061	0.49664082922374037
2062	0.49496471120482166
2063	0.5005702740305246
2064	0.49406661693511533
2065	0.4993946429854046
2066	0.5002167017203144
2067	0.49951498794580546
2068	0.5025815651795328
2069	0.5001470745386164
2070	0.49959985623628783
2071	0.5019106603954981
2072	0.49946658879814076
2073	0.5009225968642548
2074	0.4999065371225908
2075	0.5006097937492101
2076	0.5006583811081746
2077	0.499472767311027
2078	0.49573227947713566
2079	0.5030477299101632
2080	0.5001206591768496
2081	0.5025805939676267
2082	0.5027135026117763
2083	0.5025949975221387
2084	0.4975854011364096
2085	0.49740254785990684
2086	0.49802616553126455
2087	0.49990822958150555
2088	0.497050073827454
2089	0.5016000242828443
2090	0.4979810472398061
2091	0.4975776567408906
2092	0.5005441884998572
2093	0.5027550864295703
2094	0.4983422837680835
2095	0.499994175395284
2096	0.5040055947766156
2097	0.4973724614073285
2098	0.49835617288196155
2099	0.5036825734418264
2100	0.49664129151637115
2101	0.5033147382891613
2102	0.49703637021059865
2103	0.5035170032531576
2104	0.4980697612263416
2105	0.49962618353790383
2106	0.5008773354668555
2107	0.49931297347085374
2108	0.5021095445252557
2109	0.5007627390069418
2110	0.5026191414423653
2111	0.5032733585466468
2112	0.4977684505934168
2113	0.49688726532033634
2114	0.49780588250588087
2115	0.49970602315913376
2116	0.49810275784844105
2117	0.500761225295079
2118	0.5002431754988601
2119	0.49885910236227426
2120	0.5000266271355137
2121	0.49972731989765495
2122	0.5033943628936597
2123	0.5000910326653133
2124	0.49708182798922024
2125	0.5000035823344752
2126	0.502059629292902
2127	0.49449351040553136
2128	0.5004065176367571
2129	0.5046526138317313
2130	0.5024662240588028
2131	0.5000429425408859
2132	0.5028833650633515
2133	0.49810284337922095
2134	0.49800500317163093
2135	0.5035239527759149
2136	0.5028620250440361
2137	0.5015036420618757
2138	0.49771777498898045
2139	0.5046990280918835
2140	0.5021702351470637
2141	0.5038212321415527
2142	0.5006539204129613
2143	0.5020173495132825
2144	0.5009346483802695
2145	0.4974765401516701
2146	0.4999417849227355
2147	0.49758162647118487
2148	0.5085752706448442
2149	0.5049870851649398
2150	0.5019154920229035
2151	0.5025510697312435
2152	0.49988282293055547
2153	0.4974715457076498
2154	0.5028507016066457
2155	0.5014599268506057
2156	0.5032353214301061
2157	0.5024500536443494
2158	0.5018172485777078
2159	0.5009048132980305
2160	0.5012535460270193
2161	0.49871345705407283
2162	0.5014017042497498
2163	0.4995108597724244
2164	0.5003108010840264
2165	0.5000576597420285
2166	0.49780208557881434
2167	0.49969998816114747
2168	0.5001747552689425
2169	0.5027212162555428
2170	0.4973895346871448
2171	0.5020742579578616
2172	0.4970628816386714
2173	0.4987721333697723
2174	0.5005198623650245
2175	0.4986318588596123
2176	0.5004590871631737
2177	0.49931029221513645
2178	0.5061781953370408
2179	0.5009987734080195
2180	0.5002013105655908
2181	0.5014735437107309
2182	0.49492602927020035
2183	0.4980783771173472
2184	0.49950063414386786
2185	0.5040956330776177
2186	0.5013052306678217
2187	0.5020546053185877
2188	0.49488269136905066
2189	0.5001646437421351
2190	0.5032622741733244
2191	0.5031591035280377
2192	0.5005093472228421
2193	0.4967019549033098
2194	0.503050603828464
2195	0.4994012830355813
2196	0.5062843059588958
2197	0.5033734389165145
2198	0.5071796766310835
2199	0.4958122622916946
2200	0.502934575288756
2201	0.4969664373449671
2202	0.49623177106917027
2203	0.4960142719491318
2204	0.49867678434255586
2205	0.4993813920688132
2206	0.49682315775364494
2207	0.49702868453758164
2208	0.5013261259863788
2209	0.4987070704259007
2210	0.4978620900570403
2211	0.4964499090649088
2212	0.49977682448933863
2213	0.499708496998784
2214	0.4974441955979197
2215	0.49628181034452146
2216	0.4979260122728969
2217	0.5014375465447991
2218	0.501124042679847
2219	0.4975511746049492
2220	0.5015705566012273
2221	0.4985283738295986
2222	0.5000863918182838
2223	0.4982778259183001
2224	0.5019085021436657
2225	0.497018347551202
2226	0.5043548693918467
2227	0.5045136404837288
2228	0.4962626726827074
2229	0.5012824498393639
2230	0.5003328133923677
2231	0.49311168668459077
2232	0.49734140757214507
2233	0.498431867464295
2234	0.5015113140014251
2235	0.500918898138916
2236	0.5013028712067349
2237	0.4995960265974878
2238	0.5005667817469506
2239	0.5008029401567292
2240	0.4998679135175889
2241	0.49992528329209246
2242	0.5042716519659848
2243	0.49611522869798663
2244	0.5006422996173736
2245	0.4997422633880449
2246	0.4981580156615748
2247	0.5030298463423134
2248	0.4987036929576021
2249	0.5046005191064519
2250	0.4989654690544236
2251	0.49827759190079424
2252	0.5023295028699892
2253	0.49592133339629574
2254	0.4934042457880436
2255	0.5057922338688025
2256	0.5023639722134192
2257	0.4970251494163805
2258	0.49983854712999126
2259	0.4997120745146858
2260	0.5035575968098136
2261	0.5012682822781886
2262	0.49750228102712873
2263	0.49969797372683106
2264	0.49809612719065355
2265	0.498089811561631
2266	0.5024576850867486
2267	0.5001284706546889
2268	0.49739426365508527
2269	0.49996436616488826
2270	0.4995758706982931
2271	0.4967744983025982
2272	0.5004097836669976
2273	0.4993230086789813
2274	0.4998513054628328
2275	0.49644440534175877
2276	0.5026123597370276
2277	0.4993860880671936
2278	0.4969063410221166
2279	0.5031133057211387
2280	0.4997454735954776
2281	0.4948865443766095
2282	0.500159635516274
2283	0.5007680600909493
2284	0.5017287217678503
2285	0.49709592706163164
2286	0.5001220023155923
2287	0.49744317055081727
2288	0.5020119414306858
2289	0.5032190843587431
2290	0.5000079288606334
2291	0.49849215791829565
2292	0.49952152162404717
2293	0.49944432448844445
2294	0.5029038553286028
2295	0.49956030497690707
2296	0.4995880104259155
2297	0.5003063632062551
2298	0.4978883498794901
2299	0.5021786708761694
2300	0.4992902079682557
2301	0.4970575342686013
2302	0.505743705457758
2303	0.500036914388968
2304	0.4983397384655158
2305	0.497510738669405
2306	0.4989051605137238
2307	0.5002264122375829
2308	0.5060588960856167
2309	0.4983084484775146
2310	0.499756388283266
2311	0.5014963421316837
2312	0.503851518586401
2313	0.4978157439703625
2314	0.5072351137329086
2315	0.49737632048489594
2316	0.5012263939113146
2317	0.4977246080500734
2318	0.5010418822327306
2319	0.49828690346804005
2320	0.5012558637376068
2321	0.5024388653085857
2322	0.4952202925389908
2323	0.49611915721557726
2324	0.49843048229678527
2325	0.50339564713067
2326	0.4970702337833346
2327	0.5008459408726149
2328	0.4948771281546864
2329	0.5023017641657987
2330	0.507237372721844
2331	0.4979391737067348
2332	0.4958437794742943
2333	0.5018629536625911
2334	0.49921345176114973
2335	0.49945343542401677
2336	0.49542693471067406
2337	0.4989374925326927
2338	0.5004186594620728
2339	0.5021333691136988
2340	0.5014455909947495
2341	0.49925625391836637
2342	0.49980016886457096
2343	0.5008998823045864
2344	0.5004272567644193
2345	0.500358617461111
2346	0.5035538144247955
2347	0.4954216687505839
2348	0.49982880924652257
2349	0.4935776352121962
2350	0.503413140288972
2351	0.49783508574500784
2352	0.4920710872985512
2353	0.5019090758313518
2354	0.5005748814552998
2355	0.49849135278171613
2356	0.5023956489693893
2357	0.505023999480595
2358	0.4957617166981722
2359	0.5073574090045458
2360	0.5021197419597972
2361	0.5003377593551253
2362	0.4990497530126036
2363	0.4984926564092323
2364	0.4998439498721308
2365	0.4983303822505536
2366	0.502705336699836
2367	0.5009579411721204
2368	0.5012918267754227
2369	0.49801473298243343
2370	0.49849881477446817
2371	0.4991781423902944
2372	0.5027639100918233
2373	0.5020520153709777
2374	0.5045580538612954
2375	0.49758811326180113
2376	0.5021676095576469
2377	0.4979908173783471
2378	0.4956792688033208
2379	0.5020020070906192
2380	0.49855804594033204
2381	0.5037306079533289
2382	0.5025018806726159
2383	0.5034145698149574
2384	0.5001590408658289
2385	0.49764497551318526
2386	0.5021771977414653
2387	0.49976031050683933
2388	0.49876022384931984
2389	0.4996082851329911
2390	0.4998807301525557
2391	0.5016787198860799
2392	0.4972630840504219
2393	0.5011620167696238
2394	0.4980105165736639
2395	0.4966611674448686
2396	0.5002818325377546
2397	0.4990789757955842
2398	0.4999038251584173
2399	0.49266728052734543
2400	0.5025608101684549
2401	0.5032484332981454
2402	0.5003809100199849
2403	0.5010626647199136
2404	0.4995639236660863
2405	0.4996157624610673
2406	0.49737520992392154
2407	0.49972051657678684
2408	0.5037146661666181
2409	0.49705325854448895
2410	0.5003137683727312
2411	0.49815639914197957
2412	0.4985514186372203
2413	0.49447691214136974
2414	0.5038059580461571
2415	0.4911515300425814
2416	0.4995111815042842
2417	0.4988232439302148
2418	0.5029803708248928
2419	0.49814962722474937
2420	0.49964054577287426
2421	0.5027931961892477
2422	0.49666996882751935
2423	0.502011811479632
2424	0.5016182902676636
2425	0.49901066513314274
2426	0.5010856342388366
2427	0.4928987791990632
2428	0.502473355788464
2429	0.5013700826318315
2430	0.49666759382554293
2431	0.4986062021243869
2432	0.5020363752644739
2433	0.5015988125672476
2434	0.49880176747964416
2435	0.49932910012164905
2436	0.49903737009674815
2437	0.49617219774430504
2438	0.501094722318095
2439	0.4939576263252627
2440	0.49487552091101605
2441	0.49952654980153255
2442	0.4964658303596031
2443	0.4983627402973069
2444	0.49892038301929
2445	0.49451144289758947
2446	0.49629462725655993
2447	0.5002771681453322
2448	0.5048255947337819
2449	0.49927490944069325
2450	0.5003956413322767
2451	0.49789279130824027
2452	0.49981219152167516
2453	0.4982526409081296
2454	0.5052277277244508
2455	0.50056159136562
2456	0.5001484300244756
2457	0.5003907665234486
2458	0.5005264907293802
2459	0.5008040290728796
2460	0.5053726908909273
2461	0.5039723445562073
2462	0.501117774477388
2463	0.5042188001958302
2464	0.49806400333231415
2465	0.49801810409661723
2466	0.5001036077022595
2467	0.5045287847528857
2468	0.49458172619825563
2469	0.5006206569020497
2470	0.49533348044453723
2471	0.49832688032998196
2472	0.4961572976379202
2473	0.4956632695738517
2474	0.505484223039376
2475	0.5008124081768922
2476	0.49936779369667694
2477	0.49928262181325433
2478	0.5045821087579141
2479	0.5014740377492802
2480	0.5003559083245268
2481	0.5044105037570867
2482	0.5036737937673376
2483	0.4977484080235584
2484	0.5008608101832273
2485	0.5003878517121857
2486	0.49490991608125967
2487	0.5048399280191268
2488	0.4985084845338901
2489	0.5046147214054667
2490	0.5027052190447905
2491	0.5032123203169234
2492	0.5041416347092647
2493	0.49820332727460753
2494	0.4941452934904395
2495	0.5015393512895742
2496	0.5024691992569751
2497	0.504461940094443
2498	0.4965025020805424
2499	0.506020542378145
2500	0.503323608651245
2501	0.49861754910348116
2502	0.5002532715307664
2503	0.49857041415206577
2504	0.5011767604055843
2505	0.5000440783634942
2506	0.49994931748180954
2507	0.5021908764341815
2508	0.5009662395004253
2509	0.5014424438409615
2510	0.5005197047169683
2511	0.5002387776474783
2512	0.49808708065844204
2513	0.5031842715751768
2514	0.5026789944842222
2515	0.5032693256450053
2516	0.4994988899803731
2517	0.49844572783756974
2518	0.5014849757521898
2519	0.49985976050091074
2520	0.49750102711815236
2521	0.4957242936498927
2522	0.5002386416607284
2523	0.502972562590813
2524	0.49472711132471886
2525	0.49962548687589203
2526	0.4993403127794629
2527	0.5060569684974867
2528	0.5028194284291061
2529	0.5003427971329414
2530	0.4963322877800184
2531	0.5069353816332605
2532	0.5009345774463296
2533	0.5029080714734514
2534	0.49947919002928237
2535	0.49559478175188426
2536	0.4990537432897705
2537	0.49932565184051575
2538	0.4999507817992545
2539	0.5016285225105744
2540	0.4973446419536048
2541	0.5007086036218116
2542	0.5003483028035592
2543	0.496443491621418
2544	0.49671634246920204
2545	0.4974735864100356
2546	0.5036680761638496
2547	0.4939188493003594
2548	0.49859007451694415
2549	0.49905680228523785
2550	0.49746833083473896
2551	0.5030217649800443
2552	0.502294975994084
2553	0.49714700051989913
2554	0.4962972117645033
2555	0.5045028826151889
2556	0.4998224297184861
2557	0.5016857894032103
2558	0.5005482113653428
2559	0.5011425431768157
2560	0.4987517583625275
2561	0.5053957437220586
2562	0.499178445520463
2563	0.4985147014769977
2564	0.49605138228742524
2565	0.49724590041908107
2566	0.5047971856815571
2567	0.5023704336199496
2568	0.4934955470464859
2569	0.502737394093907
2570	0.5003045372987429
2571	0.501230177581276
2572	0.4980002891505601
2573	0.5023949659169195
2574	0.5000411254484247
2575	0.49977568969704006
2576	0.4958184454260051
2577	0.5013098464654738
2578	0.5034525907484871
2579	0.5009695053545408
2580	0.4994908403499109
2581	0.5017996657109192
2582	0.5045864441436229
2583	0.4964724841107377
2584	0.5000666913628364
2585	0.5001648206172542
2586	0.4916324036626196
2587	0.4977729344239385
2588	0.500067755121928
2589	0.5013593459408832
2590	0.5017409065614523
2591	0.5028488812392817
2592	0.4979380704871923
2593	0.5032342297223078
2594	0.49931203855167633
2595	0.5021359094461068
2596	0.4998661024300474
2597	0.5011110625406816
2598	0.49659089836433556
2599	0.5030600344995064
2600	0.5006635693416596
2601	0.500357674678131
2602	0.5005545554108205
2603	0.5016016938285379
2604	0.5017068885568692
2605	0.49661154193636775
2606	0.4962538657355978
2607	0.5026299445531307
2608	0.5030157675942682
2609	0.4965575845190033
2610	0.502145428426693
2611	0.5025767368671619
2612	0.502362499619276
2613	0.5005843611758243
2614	0.5063692421451081
2615	0.495943392666272
2616	0.4950574315395788
2617	0.4940660739631615
2618	0.4997328773970574
2619	0.49805453243106423
2620	0.49955714622183567
2621	0.5007104438647119
2622	0.5006400888609511
2623	0.49970494466989324
2624	0.49728859556971955
2625	0.4969891938880667
2626	0.49857389464574337
2627	0.5013713383431379
2628	0.49896852392604485
2629	0.49925067088611896
2630	0.5030084991992687
2631	0.5031689190151859
2632	0.4982265675709657
2633	0.5030675522826575
2634	0.5027116849714869
2635	0.5028846438067021
2636	0.5031836889873974
2637	0.5006832094432511
2638	0.49661122434413
2639	0.49733481161596693
2640	0.49821276413129134
2641	0.5008242683600058
2642	0.500091511920064
2643	0.5036661510071085
2644	0.4989273455242038
2645	0.4970267802678467
2646	0.5011056678687853
2647	0.5084646777830963
2648	0.4953802233336588
2649	0.5031436351762258
2650	0.5004149505505046
2651	0.501932046039633
2652	0.5023978044541273
2653	0.5019978042997771
2654	0.49889145049452865
2655	0.5007787476708407
2656	0.4994103916426128
2657	0.5012479881759502
2658	0.4993092465589201
2659	0.4964728156595615
2660	0.49878155382495953
2661	0.49850744757478205
2662	0.4976792510328802
2663	0.4981819231993237
2664	0.5034789167778618
2665	0.4993531685625359
2666	0.4966078423214445
2667	0.4967072544308975
2668	0.5055560401095539
2669	0.5003641831192109
2670	0.500025588069868
2671	0.5029389450329247
2672	0.5034041369069758
2673	0.4988252903814833
2674	0.5016116816225522
2675	0.4973978552986636
2676	0.49982225409108266
2677	0.4949832227672724
2678	0.4951943488701956
2679	0.5010902213649636
2680	0.5015883566019719
2681	0.5003702862864028
2682	0.49964850976095104
2683	0.5017827385544161
2684	0.4948615060729153
2685	0.505855644770147
2686	0.4975288521452061
2687	0.5021679828537483
2688	0.5036292433429415
2689	0.5026651560042036
2690	0.5011469111787034
2691	0.5041056457746758
2692	0.5063610494316226
2693	0.5023455479405968
2694	0.49753724605142635
2695	0.5017800669963766
2696	0.4993050790867361
2697	0.50197906250498
2698	0.5023914512079704
2699	0.505363810008449
2700	0.49915520406765757
2701	0.49862201335880857
2702	0.4989934870834305
2703	0.49702751974883425
2704	0.4991946636827771
2705	0.5010553580407027
2706	0.5030018694359738
2707	0.4991042120009022
2708	0.49977474544059913
2709	0.4990524293329825
2710	0.500175539258036
2711	0.5010820829232407
2712	0.504059962607668
2713	0.5046159877669169
2714	0.5042881672724149
2715	0.5022476210033379
2716	0.5039319604424585
2717	0.5036102940159322
2718	0.4946178119132375
2719	0.5011395969995661
2720	0.4949826417704904
2721	0.5015221610797186
2722	0.49489212219656836
2723	0.5057798267503697
2724	0.5033319015546336
2725	0.49851312673365117
2726	0.5029843984065391
2727	0.5005560473319769
2728	0.49785538927439876
2729	0.4962190382428158
2730	0.49924412947081237
2731	0.5044752248542494
2732	0.49634558655335603
2733	0.5024330944968959
2734	0.4964725835564291
2735	0.503215184046317
2736	0.4990830546282106
2737	0.4997729201856633
2738	0.49867739928797744
2739	0.5021139925871556
2740	0.5033069848206797
2741	0.4972100222414885
2742	0.49945877022684027
2743	0.50515350686443
2744	0.5025629512221943
2745	0.5000149694666954
2746	0.4995546398875348
2747	0.500363894176534
2748	0.500206791396252
2749	0.5012777949017263
2750	0.5010896685014402
2751	0.5008737957840492
2752	0.49931029833792345
2753	0.4995510393037812
2754	0.4956183634297885
2755	0.4989044724139586
2756	0.5033448335141811
2757	0.4941762812195245
2758	0.49682009282109474
2759	0.5005126091851099
2760	0.5023411429503534
2761	0.5063375590458427
2762	0.5004461250485268
2763	0.5011390799903199
2764	0.5007727903676434
2765	0.50315903337322
2766	0.4991323646870261
2767	0.5024045875499195
2768	0.5002169167938376
2769	0.4987062834392471
2770	0.5066712149718429
2771	0.4994385568995195
2772	0.5014547222963276
2773	0.493906034729221
2774	0.5026358598725661
2775	0.4978222855772483
2776	0.497463460391226
2777	0.500229445140262
2778	0.500068700914955
2779	0.49959568797999443
2780	0.5008817489883711
2781	0.4984780331420388
2782	0.5032338715728618
2783	0.501739808115009
2784	0.5039511149869924
2785	0.5030454253051804
2786	0.5013463242212369
2787	0.4945805947744646
2788	0.5017018829427344
2789	0.5021881496696495
2790	0.49562523009170034
2791	0.49366477033894524
2792	0.5044183492939531
2793	0.5036518384739082
2794	0.49948139397712704
2795	0.502405236641443
2796	0.5030292728524389
2797	0.5000032504497767
2798	0.5041569914688212
2799	0.5052199594388413
2800	0.5028489427132463
2801	0.5012591621088679
2802	0.5000440338778671
2803	0.4959597898668711
2804	0.5007214880554278
2805	0.4994773009985175
2806	0.49994712966186633
2807	0.5000747642596067
2808	0.5023858218802095
2809	0.5011776912265423
2810	0.5021895854799205
2811	0.5056366467055793
2812	0.5036120210540226
2813	0.499254444178539
2814	0.5011462469703335
2815	0.5001981697509253
2816	0.5024373216397947
2817	0.5032892109546491
2818	0.49844462472039675
2819	0.5007494060085901
2820	0.5029155697796714
2821	0.5048329362907592
2822	0.49353446473853285
2823	0.4964190919310514
2824	0.4962548473119238
2825	0.49722600642774867
2826	0.49910035951365717
2827	0.4986884259331162
2828	0.496327190017612
2829	0.5005303472679881
2830	0.49758028399711574
2831	0.496660767659756
2832	0.5006066955279279
2833	0.5014359463333274
2834	0.5007385981536506
2835	0.49989443882481654
2836	0.5022006479676119
2837	0.49846459969473356
2838	0.5010036697893456
2839	0.4990366150559452
2840	0.49893867824113913
2841	0.5046959372130483
2842	0.4998507845603907
2843	0.49819629497275436
2844	0.497992801635448
2845	0.4995902781931502
2846	0.5008651445875012
2847	0.4975144518655712
2848	0.4958214239171864
2849	0.498487086413721
2850	0.4991784882293974
2851	0.4998221811750781
2852	0.5004315917897685
2853	0.49869357113059887
2854	0.4986423279016917
2855	0.49807881069275717
2856	0.4943758728388419
2857	0.4998556952962972
2858	0.4964459053499844
2859	0.5035128077676787
2860	0.5006824292557995
2861	0.49927878059080283
2862	0.5000333526034781
2863	0.4994018755297521
2864	0.49780224458897127
2865	0.49797202320776257
2866	0.5018479247922994
2867	0.49882182614655884
2868	0.49961156752966956
2869	0.49751602344544715
2870	0.5009762812252629
2871	0.49978981362418123
2872	0.5028363392332751
2873	0.4961001834811881
2874	0.49411282427042014
2875	0.499692663146454
2876	0.5025972627412175
2877	0.4965698807793193
2878	0.49898153116825844
2879	0.4972195358527172
2880	0.49799451351045115
2881	0.5001270424885843
2882	0.5015678481057477
2883	0.5049912197901485
2884	0.49644245228791617
2885	0.49805069530327345
2886	0.5011202912251187
2887	0.4993184943731976
2888	0.5039036942137721
2889	0.4980424961329929
2890	0.49542370125163404
2891	0.49605461462950934
2892	0.5041002856879598
2893	0.4974460702828349
2894	0.5013918350019733
2895	0.5017669951038898
2896	0.49997985935467343
2897	0.49834569470909373
2898	0.5014130179579642
2899	0.4970143902694964
2900	0.4997973093835446
2901	0.5000567443639142
2902	0.5001828897292037
2903	0.49595995135583243
2904	0.5003597804647085
2905	0.5010294412023326
2906	0.49907467309010506
2907	0.5005795215958938
2908	0.4950296171451688
2909	0.49919145359588546
2910	0.4983223333258599
2911	0.4989001759780198
2912	0.5047793237110544
2913	0.4992556266785995
2914	0.4980611888534795
2915	0.5010949120630038
2916	0.5006704805166644
2917	0.4987920429416667
2918	0.4997873612235693
2919	0.49884999525500473
2920	0.49964812127372077
2921	0.5014841296044952
2922	0.5017291517436436
2923	0.49897634662281054
2924	0.5001860777660971
2925	0.4988940512591289
2926	0.5019760873724481
2927	0.49845541642894986
2928	0.4976487298840064
2929	0.5008858269339463
2930	0.5023108774194247
2931	0.4959972257809861
2932	0.5029019089545321
2933	0.5041634943441194
2934	0.4993704907938174
2935	0.5023732422706239
2936	0.4969590101989363
2937	0.49737841435011704
2938	0.49592131375513154
2939	0.5029886339303233
2940	0.502487775423331
2941	0.5054451234404737
2942	0.5015431236009348
2943	0.49473023824082
2944	0.5016576247806644
2945	0.5012046678587616
2946	0.5039794475707245
2947	0.5037220395124077
2948	0.5049804136371744
2949	0.49719242205830194
2950	0.5040475692119449
2951	0.4983210992187086
2952	0.49761452793382005
2953	0.5011867254720103
2954	0.4974257600479117
2955	0.5022919975772484
2956	0.49928903165424
2957	0.49861057313646195
2958	0.503664213606375
2959	0.5071603174312982
2960	0.49845942476450383
2961	0.4950159925564143
2962	0.49947378273339166
2963	0.49952040541600146
2964	0.5001350473030417
2965	0.49719353246493975
2966	0.498424171257136
2967	0.4972770384469014
2968	0.49787741410638137
2969	0.49563737500055205
2970	0.49952134680974486
2971	0.49772388291407804
2972	0.5024364304694808
2973	0.500229222485641
2974	0.5015279971394303
2975	0.49334889484497746
2976	0.5015894450584748
2977	0.5006430929259256
2978	0.49693689827578674
2979	0.5008641193532893
2980	0.49851206725161745
2981	0.4976688539227739
2982	0.49928156789590467
2983	0.49941138577346
2984	0.5009931153793177
2985	0.5007709523329639
2986	0.5002394929398746
2987	0.5032999551153505
2988	0.49783263713652204
2989	0.4981109795466701
2990	0.5004206226620975
2991	0.49548280925583404
2992	0.500223374337122
2993	0.49819550918973443
2994	0.49970819227290403
2995	0.49829191784634497
2996	0.49442583982545457
2997	0.4988808146617098
2998	0.49805715820896773
2999	0.4955090049280243
3000	0.5006031587240691
3001	0.4981783232601042
3002	0.49913937529233243
3003	0.4966726119301061
3004	0.5024976506670759
3005	0.5000977153067625
3006	0.4991802132782511
3007	0.5005338863409222
3008	0.49825920606406726
3009	0.5010039007280972
3010	0.49619925374825324
3011	0.500580106745143
3012	0.49315890154281516
3013	0.5021665749074418
3014	0.4994646383469335
3015	0.49618275554865193
3016	0.49944099552665977
3017	0.5008374323110997
3018	0.5000341399563398
3019	0.49950396825722637
3020	0.5019310563035364
3021	0.4989097653062681
3022	0.4986805631739786
3023	0.4989007232671186
3024	0.4949081016528541
3025	0.4955281876559376
3026	0.5018301269724028
3027	0.5046127410905655
3028	0.4974192019502666
3029	0.5003638301075148
3030	0.5023563529523388
3031	0.5002677654812708
3032	0.49843965478332874
3033	0.498801863553289
3034	0.4970344530440043
3035	0.500883368555115
3036	0.4994474484817386
3037	0.4968450500876141
3038	0.5013683856584321
3039	0.49827627261303126
3040	0.5031511003857337
3041	0.4983076210590465
3042	0.5080411481345096
3043	0.5059442504595271
3044	0.49321863448900055
3045	0.4996389264362386
3046	0.501444340497046
3047	0.49895143469113207
3048	0.5016062411564943
3049	0.5009765367087619
3050	0.49904366335702655
3051	0.5023321685354366
3052	0.4953033190443744
3053	0.5011550234874687
3054	0.49686752277211665
3055	0.49860598266752293
3056	0.50233016351128
3057	0.5025646508285779
3058	0.5006604455863629
3059	0.5047148151325901
3060	0.5027856257271028
3061	0.500416322819164
3062	0.4951028412280908
3063	0.5029051106467493
3064	0.49695136726787603
3065	0.49832142589729295
3066	0.5005682191503584
3067	0.5033303382577456
3068	0.5047726775822227
3069	0.4952189581880089
3070	0.5004541885581767
3071	0.5015559601850926
3072	0.5000048540674544
3073	0.5012835459583317
3074	0.4977472564666073
3075	0.49905148202977295
3076	0.49859377059354965
3077	0.5016444840728915
3078	0.4987042345227168
3079	0.5060732751864487
3080	0.5020198047155014
3081	0.5012383608416069
3082	0.5037448005943015
3083	0.5032847230802678
3084	0.5011415468194541
3085	0.49946174874260785
3086	0.4969699677334371
3087	0.497327146531351
3088	0.49951420476817365
3089	0.49871861035422616
3090	0.5001857411540981
3091	0.49953250783195263
3092	0.50043337076975
3093	0.4980797836607252
3094	0.5014095110572071
3095	0.49954497640501694
3096	0.502441667505831
3097	0.5051939612775737
3098	0.49803012355973786
3099	0.4974778558852785
3100	0.500439548524384
3101	0.5026789233598246
3102	0.49894810245987603
3103	0.49767896773650927
3104	0.49726991604189297
3105	0.4970949568997264
3106	0.4988325270916779
3107	0.4994532792389998
3108	0.5003323330112894
3109	0.49626471593014104
3110	0.5009910271062551
3111	0.5007424554068625
3112	0.4956005954320518
3113	0.5004972794340057
3114	0.4976465426848045
3115	0.5034211462157581
3116	0.5029952162929654
3117	0.4986955345459661
3118	0.504091405834946
3119	0.4995462850936383
3120	0.4961171669331271
3121	0.49749527639598434
3122	0.49667519635412866
3123	0.49966065288134587
3124	0.5012645919957229
3125	0.5009278277700859
3126	0.500284090555347
3127	0.5085736328231671
3128	0.5057926042857445
3129	0.49328988485417613
3130	0.5032846562196163
3131	0.5009449253904585
3132	0.5006839972345523
3133	0.49684887078169393
3134	0.5041833604618454
3135	0.5031040627322162
3136	0.49838520162816896
3137	0.5013141779567628
3138	0.4984707175614998
3139	0.49680136065460595
3140	0.5018166778256604
3141	0.5022976090228631
3142	0.49907843055077256
3143	0.5044656880096207
3144	0.49845795822917943
3145	0.49863043549443564
3146	0.5021366412300694
3147	0.4957909387727158
3148	0.496183482714541
3149	0.4967530514225814
3150	0.501437904769588
3151	0.5014826900292036
3152	0.4993619434374102
3153	0.497886404885467
3154	0.501882593275111
3155	0.5039481798687887
3156	0.4970317203714949
3157	0.49950963927321107
3158	0.49448192434390437
3159	0.4936314572089706
3160	0.5007924777341501
3161	0.501718189223043
3162	0.500269784463753
3163	0.5004769345401227
3164	0.49957377699223454
3165	0.4993996205138406
3166	0.5032887005965933
3167	0.5035348439411388
3168	0.4984833462756177
3169	0.49567608792821954
3170	0.49762728330376876
3171	0.4985795889801849
